"Notes"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"California"	"06"	"Jul., 2020"	"2020/07"	924	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2020"	"2020/08"	1023	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2020"	"2020/09"	799	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2020"	"2020/10"	789	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2020"	"2020/11"	764	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2020"	"2020/12"	819	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2021"	"2021/01"	1038	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2021"	"2021/02"	841	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2021"	"2021/03"	953	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2021"	"2021/04"	978	Not Applicable	Not Applicable
	"California"	"06"	"May, 2021"	"2021/05"	971	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2021"	"2021/06"	977	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2021"	"2021/07"	1004	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2021"	"2021/08"	1027	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2021"	"2021/09"	960	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2021"	"2021/10"	914	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2021"	"2021/11"	871	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2021"	"2021/12"	864	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2022"	"2022/01"	975	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2022"	"2022/02"	922	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2022"	"2022/03"	913	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2022"	"2022/04"	920	Not Applicable	Not Applicable
	"California"	"06"	"May, 2022"	"2022/05"	917	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2022"	"2022/06"	946	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2022"	"2022/07"	1012	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2022"	"2022/08"	1015	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2022"	"2022/09"	1037	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2022"	"2022/10"	901	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2022"	"2022/11"	874	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2022"	"2022/12"	961	Not Applicable	Not Applicable
	"California"	"06"	"Jan., 2023 "	"2023/01"	1078	Not Applicable	Not Applicable
	"California"	"06"	"Feb., 2023 "	"2023/02"	929	Not Applicable	Not Applicable
	"California"	"06"	"Mar., 2023 "	"2023/03"	1079	Not Applicable	Not Applicable
	"California"	"06"	"Apr., 2023 "	"2023/04"	1012	Not Applicable	Not Applicable
	"California"	"06"	"May, 2023 "	"2023/05"	1110	Not Applicable	Not Applicable
	"California"	"06"	"Jun., 2023 "	"2023/06"	971	Not Applicable	Not Applicable
	"California"	"06"	"Jul., 2023 "	"2023/07"	1132	Not Applicable	Not Applicable
	"California"	"06"	"Aug., 2023 "	"2023/08"	1032	Not Applicable	Not Applicable
	"California"	"06"	"Sep., 2023 "	"2023/09"	918	Not Applicable	Not Applicable
	"California"	"06"	"Oct., 2023 "	"2023/10"	897	Not Applicable	Not Applicable
	"California"	"06"	"Nov., 2023 "	"2023/11"	816	Not Applicable	Not Applicable
	"California"	"06"	"Dec., 2023 "	"2023/12"	869	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2018"	"2018/01"	104	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2018"	"2018/02"	82	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2018"	"2018/03"	92	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2018"	"2018/04"	79	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2018"	"2018/05"	97	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2018"	"2018/06"	71	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2018"	"2018/07"	96	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2018"	"2018/08"	89	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2018"	"2018/09"	69	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2018"	"2018/10"	86	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2018"	"2018/11"	73	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2018"	"2018/12"	100	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2019"	"2019/01"	88	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2019"	"2019/02"	85	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2019"	"2019/03"	84	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2019"	"2019/04"	89	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2019"	"2019/05"	90	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2019"	"2019/06"	87	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2019"	"2019/07"	95	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2019"	"2019/08"	90	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2019"	"2019/09"	90	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2019"	"2019/10"	98	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2019"	"2019/11"	92	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2019"	"2019/12"	130	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2020"	"2020/01"	115	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2020"	"2020/02"	98	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2020"	"2020/03"	125	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2020"	"2020/04"	140	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2020"	"2020/05"	150	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2020"	"2020/06"	118	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2020"	"2020/07"	150	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2020"	"2020/08"	159	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2020"	"2020/09"	122	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2020"	"2020/10"	113	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2020"	"2020/11"	122	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2020"	"2020/12"	124	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2021"	"2021/01"	149	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2021"	"2021/02"	129	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2021"	"2021/03"	174	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2021"	"2021/04"	162	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2021"	"2021/05"	182	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2021"	"2021/06"	175	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2021"	"2021/07"	178	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2021"	"2021/08"	186	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2021"	"2021/09"	173	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2021"	"2021/10"	152	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2021"	"2021/11"	141	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2021"	"2021/12"	148	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2022"	"2022/01"	179	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2022"	"2022/02"	156	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2022"	"2022/03"	136	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2022"	"2022/04"	141	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2022"	"2022/05"	172	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2022"	"2022/06"	127	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2022"	"2022/07"	158	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2022"	"2022/08"	157	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2022"	"2022/09"	154	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2022"	"2022/10"	158	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2022"	"2022/11"	168	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2022"	"2022/12"	176	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jan., 2023 "	"2023/01"	150	Not Applicable	Not Applicable
	"Colorado"	"08"	"Feb., 2023 "	"2023/02"	146	Not Applicable	Not Applicable
	"Colorado"	"08"	"Mar., 2023 "	"2023/03"	140	Not Applicable	Not Applicable
	"Colorado"	"08"	"Apr., 2023 "	"2023/04"	165	Not Applicable	Not Applicable
	"Colorado"	"08"	"May, 2023 "	"2023/05"	179	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jun., 2023 "	"2023/06"	164	Not Applicable	Not Applicable
	"Colorado"	"08"	"Jul., 2023 "	"2023/07"	164	Not Applicable	Not Applicable
	"Colorado"	"08"	"Aug., 2023 "	"2023/08"	166	Not Applicable	Not Applicable
	"Colorado"	"08"	"Sep., 2023 "	"2023/09"	153	Not Applicable	Not Applicable
	"Colorado"	"08"	"Oct., 2023 "	"2023/10"	158	Not Applicable	Not Applicable
	"Colorado"	"08"	"Nov., 2023 "	"2023/11"	185	Not Applicable	Not Applicable
	"Colorado"	"08"	"Dec., 2023 "	"2023/12"	155	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2018"	"2018/01"	69	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2018"	"2018/02"	92	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2018"	"2018/03"	109	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2018"	"2018/04"	82	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2018"	"2018/05"	98	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2018"	"2018/06"	114	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2018"	"2018/07"	97	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2018"	"2018/08"	85	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2018"	"2018/09"	89	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2018"	"2018/10"	91	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2018"	"2018/11"	94	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2018"	"2018/12"	85	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2019"	"2019/01"	87	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2019"	"2019/02"	84	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2019"	"2019/03"	103	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2019"	"2019/04"	91	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2019"	"2019/05"	105	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2019"	"2019/06"	124	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2019"	"2019/07"	123	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2019"	"2019/08"	143	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2019"	"2019/09"	98	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2019"	"2019/10"	86	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2019"	"2019/11"	106	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2019"	"2019/12"	113	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2020"	"2020/01"	117	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2020"	"2020/02"	97	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2020"	"2020/03"	114	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2020"	"2020/04"	140	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2020"	"2020/05"	124	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2020"	"2020/06"	120	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2020"	"2020/07"	142	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2020"	"2020/08"	101	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2020"	"2020/09"	131	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2020"	"2020/10"	98	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2020"	"2020/11"	111	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2020"	"2020/12"	139	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2021"	"2021/01"	128	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2021"	"2021/02"	122	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2021"	"2021/03"	131	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2021"	"2021/04"	124	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2021"	"2021/05"	138	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2021"	"2021/06"	132	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2021"	"2021/07"	156	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2021"	"2021/08"	150	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2021"	"2021/09"	137	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2021"	"2021/10"	115	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2021"	"2021/11"	137	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2021"	"2021/12"	128	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2022"	"2022/01"	114	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2022"	"2022/02"	114	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2022"	"2022/03"	129	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2022"	"2022/04"	128	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2022"	"2022/05"	130	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2022"	"2022/06"	114	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2022"	"2022/07"	130	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2022"	"2022/08"	123	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2022"	"2022/09"	136	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2022"	"2022/10"	149	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2022"	"2022/11"	132	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2022"	"2022/12"	128	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2023 "	"2023/01"	114	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2023 "	"2023/02"	132	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2023 "	"2023/03"	108	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2023 "	"2023/04"	112	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2023 "	"2023/05"	133	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2023 "	"2023/06"	109	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2023 "	"2023/07"	123	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2023 "	"2023/08"	119	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2023 "	"2023/09"	117	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2023 "	"2023/10"	95	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2023 "	"2023/11"	111	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2023 "	"2023/12"	100	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2018"	"2018/01"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2018"	"2018/02"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2018"	"2018/03"	38	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2018"	"2018/04"	36	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2018"	"2018/05"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2018"	"2018/06"	33	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2018"	"2018/07"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2018"	"2018/08"	46	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2018"	"2018/09"	35	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2018"	"2018/10"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2018"	"2018/11"	38	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2018"	"2018/12"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2019"	"2019/01"	35	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2019"	"2019/02"	26	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2019"	"2019/03"	26	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2019"	"2019/04"	32	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2019"	"2019/05"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2019"	"2019/06"	45	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2019"	"2019/07"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2019"	"2019/08"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2019"	"2019/09"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2019"	"2019/10"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2019"	"2019/11"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2019"	"2019/12"	47	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020"	"2020/01"	35	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020"	"2020/02"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020"	"2020/03"	38	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020"	"2020/04"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020"	"2020/05"	51	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020"	"2020/06"	49	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020"	"2020/07"	38	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020"	"2020/08"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020"	"2020/09"	34	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020"	"2020/10"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020"	"2020/11"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020"	"2020/12"	27	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2021"	"2021/01"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2021"	"2021/02"	44	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2021"	"2021/03"	49	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2021"	"2021/04"	49	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2021"	"2021/05"	49	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2021"	"2021/06"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2021"	"2021/07"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2021"	"2021/08"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2021"	"2021/09"	30	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2021"	"2021/10"	48	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2021"	"2021/11"	47	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2021"	"2021/12"	51	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2022"	"2022/01"	51	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2022"	"2022/02"	39	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2022"	"2022/03"	49	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2022"	"2022/04"	45	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2022"	"2022/05"	62	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2022"	"2022/06"	52	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2022"	"2022/07"	40	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2022"	"2022/08"	44	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2022"	"2022/09"	47	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2022"	"2022/10"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2022"	"2022/11"	40	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2022"	"2022/12"	52	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2023 "	"2023/01"	57	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2023 "	"2023/02"	45	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2023 "	"2023/03"	50	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2023 "	"2023/04"	49	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2023 "	"2023/05"	43	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2023 "	"2023/06"	46	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2023 "	"2023/07"	55	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2023 "	"2023/08"	45	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2023 "	"2023/09"	37	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2023 "	"2023/10"	33	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2023 "	"2023/11"	42	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2023 "	"2023/12"	33	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2018"	"2018/01"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2018"	"2018/02"	13	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2018"	"2018/03"	21	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2018"	"2018/04"	39	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2018"	"2018/05"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2018"	"2018/06"	21	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2018"	"2018/07"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2018"	"2018/08"	22	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2018"	"2018/09"	24	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2018"	"2018/10"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2018"	"2018/11"	20	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2018"	"2018/12"	21	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2019"	"2019/01"	21	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2019"	"2019/02"	24	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2019"	"2019/03"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2019"	"2019/04"	18	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2019"	"2019/05"	26	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2019"	"2019/06"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2019"	"2019/07"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2019"	"2019/08"	33	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2019"	"2019/09"	33	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2019"	"2019/10"	26	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2019"	"2019/11"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2019"	"2019/12"	41	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2020"	"2020/01"	40	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2020"	"2020/02"	38	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2020"	"2020/03"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2020"	"2020/04"	51	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2020"	"2020/05"	49	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2020"	"2020/06"	34	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2020"	"2020/07"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2020"	"2020/08"	45	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2020"	"2020/09"	31	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2020"	"2020/10"	33	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2020"	"2020/11"	28	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2020"	"2020/12"	32	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2021"	"2021/01"	41	Not Applicable	Not Applicable
